访客类型,月份,产品相关页面访问持续时间,信息相关页面,用户相关页面,信息相关页面访问持续时间,退出率,跳出率,产品相关页面,网页价值,操作系统,周末,浏览器,用户页面访问持续时间,区域,流量类型,节假日,是否购买
Returning_Visitor,Nov,2719.734091,0,0,0,0.024324324,0.008108108,74,0,2,FALSE,2,0,5,1,0,0
Returning_Visitor,Dec,72.5,0,0,0,0.05,0,4,0,1,FALSE,1,0,8,10,0,0
Returning_Visitor,Mar,504.2333333,0,0,0,0.021666667,0.01,20,0,3,FALSE,2,0,1,1,0,0
Returning_Visitor,Mar,1489.144444,4,3,118,0.014693878,0.004081633,44,0,3,TRUE,2,67,6,1,0,0
Returning_Visitor,Sep,3364.64045,9,2,257.0933333,0.034691241,0.029570957,98,35.03953094,3,FALSE,2,39.4,8,13,0,0
Returning_Visitor,Nov,2007.522619,4,0,122.25,0.018657031,0.013043478,45,0,1,FALSE,1,0,4,2,0,0
Returning_Visitor,May,0,0,0,0,0.2,0.2,1,0,2,FALSE,2,0,7,4,0,0
Returning_Visitor,May,743.9166667,5,0,52,0.016,0.004,21,0,2,FALSE,2,0,1,4,0,0
Returning_Visitor,Mar,1834.083333,1,0,464,0.03125,0.02,19,0,2,FALSE,2,0,2,10,0,0
Returning_Visitor,Nov,305.5,0,0,0,0.028571429,0,7,0,2,FALSE,2,0,1,3,0,0
Returning_Visitor,Feb,280.5,0,0,0,0.028571429,0,7,0,1,FALSE,1,0,1,3,0,0
Returning_Visitor,May,1541.327451,2,2,45,0.023288614,0.000653595,47,0,3,FALSE,3,31,8,4,0.8,0
Returning_Visitor,Nov,1338.778571,0,0,0,0.024532828,0.011111111,38,0,1,TRUE,1,0,1,3,0,0
Returning_Visitor,May,1851.833333,0,0,0,0.040740741,0.008333333,36,0,4,FALSE,1,0,2,4,0.4,0
Returning_Visitor,Oct,777.05,4,0,131.1,0.003921569,0,13,0,2,FALSE,2,0,1,2,0,0
New_Visitor,Dec,18,0,0,0,0.075,0,4,0,3,FALSE,2,0,2,3,0,0
Returning_Visitor,May,17,0,0,0,0.066666667,0,3,0,2,FALSE,2,0,9,3,0,0
Returning_Visitor,Nov,550.1666667,0,0,0,0.050833333,0.008333333,24,0,2,FALSE,2,0,1,2,0,0
Returning_Visitor,Aug,1738.472529,0,3,0,0.025997611,2.73E-05,179,0,2,FALSE,4,44,9,11,0,0
Returning_Visitor,Oct,2408.312828,5,0,140.6,0.007459475,0.002554278,81,23.07581495,2,FALSE,4,0,1,2,0,1
Returning_Visitor,Sep,1760.657143,14,2,603.9,0.0254213,0.01010929,46,2.006032937,1,TRUE,1,52.4,6,4,0,0
Returning_Visitor,Mar,1882.113409,6,0,112.5,0.019314286,0.004,47,17.527656,1,FALSE,1,0,4,3,0,0
Returning_Visitor,Aug,3282.583983,10,1,80.06666667,0.016691039,0.007377049,113,45.55270796,2,FALSE,2,812,3,1,0,0
Returning_Visitor,Nov,2420.65,0,0,0,0.047826087,0.013043478,23,0,4,FALSE,1,0,9,3,0,0
Returning_Visitor,Nov,0,0,0,0,0.2,0.2,1,0,4,FALSE,1,0,1,3,0,0
Returning_Visitor,Nov,87.875,0,0,0,0.026666667,0,4,0,1,TRUE,1,0,4,10,0,1
Returning_Visitor,Feb,68,0,0,0,0.1,0,2,0,3,FALSE,2,0,3,3,0,0
Returning_Visitor,June,0,0,0,0,0.2,0.2,6,0,3,FALSE,2,0,7,13,0,0
New_Visitor,Nov,1399.15,2,0,56,0.011290323,0,33,12.45078371,1,TRUE,1,0,2,8,0,1
Returning_Visitor,Nov,1358.166667,7,0,645.6666667,0.022222222,0.007407407,25,0,1,TRUE,1,0,1,1,0,0
Returning_Visitor,Mar,1288.533333,5,0,108.2,0.028070175,0.005263158,37,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,May,762.3333333,3,0,6,0.058974359,0.030769231,24,0,2,FALSE,2,0,1,3,0.2,0
Returning_Visitor,Sep,393.3,0,3,0,0.006666667,0,27,3.92827844,2,FALSE,2,201.9,1,4,0,1
Returning_Visitor,Jul,4598.433333,1,2,76.6,0.046808511,0.004255319,46,10.72449269,2,FALSE,2,23.2,1,1,0,1
New_Visitor,Dec,1824.083333,6,0,198.5,0.01,0,41,0,3,FALSE,2,0,3,11,0,0
Returning_Visitor,Dec,474.3333333,0,0,0,0.01,0,6,0,1,FALSE,1,0,3,3,0,0
Returning_Visitor,Mar,22,0,0,0,0.1,0,2,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,May,431.0833333,0,0,0,0.022727273,0.018181818,22,0,3,FALSE,2,0,7,13,0.6,0
Returning_Visitor,Mar,1434.255128,1,1,73,0.019230769,0,50,22.03276923,2,TRUE,2,740,3,2,0,0
New_Visitor,May,724.3333333,10,1,62.5,0.023232323,0,28,14.73709091,2,FALSE,2,93,4,5,0.2,0
Returning_Visitor,Dec,1005.833333,0,0,0,0.039393939,0.009090909,21,0,2,FALSE,2,0,2,2,0,0
Returning_Visitor,May,332.5,1,0,3.5,0.011111111,0,11,0,2,FALSE,2,0,2,2,0.2,0
Returning_Visitor,Nov,1251.316667,0,0,0,0.03452381,0,15,0,3,TRUE,2,0,1,2,0,1
Returning_Visitor,May,1383.166667,0,0,0,0.090322581,0.030107527,31,0,2,FALSE,4,0,3,6,0.4,0
Returning_Visitor,Oct,1581.48831,3,5,666.2,0.010419753,0,27,35.22837227,3,FALSE,6,173.54,3,20,0,0
New_Visitor,Nov,839.568189,1,0,14.2,0.000952381,0,22,60.58437066,3,TRUE,2,0,3,2,0,1
Returning_Visitor,Sep,481.9666667,5,0,368.4,0.031578947,0.010526316,14,0,1,FALSE,1,0,1,2,0,0
Returning_Visitor,May,127,0,0,0,0.066666667,0,3,65.988,2,FALSE,2,0,1,11,0,1
Returning_Visitor,June,0,0,0,0,0.2,0.2,1,0,1,FALSE,1,0,1,3,0,0
Returning_Visitor,Oct,1161.479023,11,4,1305.114737,0.022538246,0.009803922,27,12.76490187,1,FALSE,2,629.5142857,3,20,0,1
Returning_Visitor,May,633.9857143,4,0,126,0.021296296,0.004166667,22,0,3,FALSE,2,0,4,2,0,0
Returning_Visitor,Dec,1803.666667,0,0,0,0.08,0.082142857,7,0,2,TRUE,5,0,1,8,0,0
Returning_Visitor,May,578,1,0,10,0.011688312,0,11,0,1,FALSE,2,0,1,1,0,0
Returning_Visitor,Nov,2156.525403,6,0,479.25,0.011878788,0,51,6.229994739,2,FALSE,2,0,1,2,0,1
Returning_Visitor,Oct,1441.974535,8,1,310.0666667,0.009218133,0.003013699,71,48.30461627,1,TRUE,1,49.4,2,20,0,1
Returning_Visitor,Oct,2159.4,0,0,0,0.02183908,0.010344828,29,0,3,FALSE,2,0,1,13,0,0
New_Visitor,Nov,480,0,0,0,0.028571429,0,8,14.1374752,1,TRUE,1,0,2,3,0,1
Returning_Visitor,Nov,671.625,3,0,64.5,0.030625,0,14,0,1,TRUE,1,0,3,2,0,0
Returning_Visitor,June,283.7,4,0,49.3,0.036363636,0.018181818,9,0,1,FALSE,1,0,3,3,0,0
Returning_Visitor,May,4945.083333,3,4,44,0.029444444,0.009259259,49,6.165,2,FALSE,2,1636,2,4,0.8,1
Returning_Visitor,May,4322.779121,9,0,726.3666667,0.0163943,0.002272727,80,8.069027652,2,FALSE,2,0,2,2,0,1
Returning_Visitor,Mar,261.5,0,0,0,0.00952381,0,7,0,2,FALSE,2,0,4,1,0,0
Returning_Visitor,Nov,4518.297619,1,0,492.1666667,0.039761905,0.012698413,63,8.137274079,2,FALSE,2,0,2,1,0,1
New_Visitor,Nov,1470.208333,1,0,31.25,0.012222222,0,31,0,3,FALSE,2,0,3,8,0,1
Returning_Visitor,Feb,607,4,0,61,0.026984127,0,19,17.53595893,1,TRUE,1,0,7,4,1,1
Returning_Visitor,Nov,2640.135697,12,4,219.274359,0.015489592,0,107,6.479206264,1,TRUE,2,857.1666667,1,2,0,1
Returning_Visitor,June,1948.088333,3,0,118.55,0.041643072,0.027027027,34,0,3,TRUE,2,0,1,13,0,0
Returning_Visitor,Nov,900.5,1,0,5,0.026923077,0.011538462,12,0,2,FALSE,2,0,4,6,0,0
Returning_Visitor,Nov,581.0833333,0,0,0,0.026851852,0.005555556,37,0,2,TRUE,2,0,2,10,0,0
New_Visitor,May,359.1666667,1,3,0,0.018181818,0,9,58.16727273,1,FALSE,1,92.5,1,5,0,1
Returning_Visitor,Nov,29,0,0,0,0.05,0,2,0,1,FALSE,1,0,3,3,0,0
Returning_Visitor,Jul,323.4,1,0,30.2,0.083333333,0.066666667,5,0,2,TRUE,4,0,1,3,0,0
Returning_Visitor,May,598.6,0,0,0,0.038095238,0,21,0,2,FALSE,4,0,1,4,0.6,0
Returning_Visitor,Mar,41,0,0,0,0.1,0.05,4,0,3,FALSE,2,0,2,1,0,0
New_Visitor,Sep,579.3,1,0,0,0.009090909,0,23,0,2,FALSE,2,0,2,2,0,0
Returning_Visitor,Nov,5696.165963,7,1,201.5625,0.023369348,0.004081633,95,19.34978396,2,FALSE,4,2,3,10,0,1
Returning_Visitor,May,359,0,0,0,0.075,0,8,0,1,FALSE,1,0,3,3,0.4,0
Returning_Visitor,Mar,925.947619,6,0,143.1666667,0.010160428,0,50,13.60512012,2,FALSE,2,0,1,2,0,1
Returning_Visitor,Nov,204,0,2,0,0.104081633,0.057142857,5,0,3,FALSE,2,478.9166667,1,13,0,0
Returning_Visitor,May,58,0,0,0,0.177777778,0.155555556,9,0,1,TRUE,1,0,1,3,0,0
Other,Nov,493.75,0,0,0,0.05,0,8,0,2,FALSE,2,0,4,20,0,0
Returning_Visitor,May,638.3333333,3,0,154.5,0.047222222,0,21,0,2,FALSE,5,0,4,4,0,0
Returning_Visitor,Nov,4643.283732,9,2,250.0833333,0.007466851,0.002073171,155,10.11599409,2,FALSE,2,30.5,1,3,0,1
Returning_Visitor,Nov,293,1,0,6,0.026190476,0.021428571,15,0,2,FALSE,2,0,7,1,0,0
Returning_Visitor,Dec,960.125,0,0,0,0.019292929,0.006060606,33,0,2,TRUE,6,0,1,3,0,0
Returning_Visitor,Nov,513.25,3,0,107.2083333,0.012030075,0,17,17.54619116,2,FALSE,2,0,1,10,0,1
Returning_Visitor,May,81.5,0,0,0,0.025,0,4,0,1,TRUE,1,0,2,4,0,0
Returning_Visitor,May,185,0,0,0,0.054545455,0,11,0,2,FALSE,2,0,1,6,0.6,0
Returning_Visitor,May,510,2,0,12,0.035714286,0,13,0,1,TRUE,1,0,2,3,1,0
New_Visitor,Nov,138.1666667,3,0,48.5,0.015384615,0,10,0,2,TRUE,2,0,1,2,0,0
Returning_Visitor,Mar,1268,0,0,0,0.015277778,0.0125,24,0,4,TRUE,1,0,3,2,0,0
Returning_Visitor,Jul,599.9190476,0,0,0,0.004285714,0,30,0,1,FALSE,1,0,1,4,0,0
Returning_Visitor,Nov,1280.02,0,0,0,0.019047619,0,21,7.232201859,2,FALSE,2,0,1,20,0,1
Returning_Visitor,Oct,1002.366667,0,0,0,0.007894737,0,20,47.57898514,2,TRUE,2,0,4,2,0,1
New_Visitor,Mar,272.5,0,0,0,0.033333333,0,7,0,1,TRUE,1,0,6,2,0,0
New_Visitor,May,34,6,0,60,0.033333333,0,4,0,2,FALSE,2,0,9,5,0,0
Returning_Visitor,Mar,0,0,0,0,0.2,0.2,1,0,3,FALSE,2,0,1,3,0,0
Returning_Visitor,May,612,0,0,0,0.1,0,1,0,1,FALSE,1,0,1,3,0,0
Returning_Visitor,May,1127.25,2,0,37,0.028,0.002666667,25,18.56148,2,FALSE,5,0,3,4,0,0
New_Visitor,Aug,3872.716667,2,0,76.6,0.002702703,0,38,0,2,FALSE,2,0,3,2,0,0
New_Visitor,Dec,687.5,4,0,189.6666667,0.005069124,0,27,0,2,FALSE,2,0,3,2,0,0
Returning_Visitor,Nov,2058.604545,5,1,286.4642857,0.009549977,0.008955224,64,6.49391045,3,FALSE,2,29.5,3,10,0,1
Returning_Visitor,Mar,1038.916667,1,1,0,0.039007092,0.021276596,46,13.10326241,2,FALSE,2,60.5,6,1,0,1
Returning_Visitor,Nov,63,0,0,0,0.033333333,0,3,0,5,FALSE,11,0,8,11,0,0
Returning_Visitor,May,569.5138889,6,3,253.75,0.03034188,0.023076923,19,0,3,FALSE,2,33,2,3,0.2,0
Returning_Visitor,May,713,2,0,38,0.016666667,0,11,113.98,2,FALSE,2,0,1,2,0,1
Returning_Visitor,May,326,0,0,0,0.055555556,0,9,0,3,FALSE,2,0,4,2,0,0
Returning_Visitor,Nov,1287.27381,1,2,18,0.038095238,0.015873016,20,0,3,FALSE,2,13,4,2,0,0
Returning_Visitor,May,1721.125,0,0,0,0.071264368,0.042528736,29,0,3,FALSE,2,0,2,13,0.6,0
Returning_Visitor,Nov,2186.145833,7,0,93.5,0.004807692,0,101,32.13922216,2,FALSE,2,0,1,1,0,0
New_Visitor,Mar,1679.833333,1,4,75,0.001086957,0,44,45.8293144,2,TRUE,2,250.6666667,1,2,0,1
Returning_Visitor,May,2171.174592,4,0,191,0.017931489,0,45,0,2,FALSE,4,0,7,6,0.4,0
Returning_Visitor,Oct,311.6133333,3,0,177.88,0.052380952,0.05,12,0,3,FALSE,2,0,2,13,0,0
Returning_Visitor,Dec,1056.658333,0,0,0,0.041176471,0.005882353,19,0,1,FALSE,1,0,1,8,0,0
Returning_Visitor,May,986.5,0,0,0,0.023333333,0.006666667,30,0,2,FALSE,4,0,3,3,0,0
Returning_Visitor,June,33.2,0,0,0,0.066666667,0,3,0,1,TRUE,1,0,3,1,0,0
Returning_Visitor,Nov,100,0,0,0,0.1,0,2,0,2,TRUE,2,0,3,3,0,0
Returning_Visitor,Nov,3575,0,0,0,0.003846154,0,53,119.8943327,2,FALSE,5,0,6,2,0,1
Returning_Visitor,Nov,3472.870513,6,6,294.0705128,0.037170572,0.011866969,51,0,2,FALSE,2,1343.25,1,2,0,0
Returning_Visitor,May,62,0,0,0,0.125,0.1,3,0,3,FALSE,2,0,1,13,0.8,0
Returning_Visitor,June,438.3833333,3,6,95.83333333,0.016666667,0,13,0,4,TRUE,1,303.65,1,2,0,0
Returning_Visitor,May,110,0,0,0,0.058333333,0.011111111,6,0,2,FALSE,2,0,4,2,0,0
Returning_Visitor,Mar,8,0,0,0,0.066666667,0,3,0,2,FALSE,2,0,6,1,0,0
Returning_Visitor,Aug,222.5,2,0,32.2,0.015384615,0,11,0,2,TRUE,2,0,1,4,0,1
Returning_Visitor,Dec,1438.854167,9,2,509.8333333,0.043333333,0.020952381,27,0,1,FALSE,1,23,3,2,0,0
Returning_Visitor,Nov,339.75,1,0,6,0.00625,0,18,0,1,FALSE,1,0,5,2,0,0
Returning_Visitor,Sep,140,0,0,0,0.1,0.05,4,0,3,FALSE,2,0,1,13,0,0
New_Visitor,Aug,897.19,2,0,94.7,0.002898551,0,23,0,3,TRUE,2,0,3,2,0,0
Returning_Visitor,May,628,0,0,0,0.042857143,0.014285714,14,0,2,FALSE,2,0,4,3,0,0
Returning_Visitor,Oct,3778.345,6,0,206.03,0.024611656,0.010687023,129,2.169469761,2,FALSE,2,0,1,3,0,1
Returning_Visitor,Mar,884.6333333,3,0,60.83333333,0.041140351,0.021052632,18,0,2,FALSE,2,0,3,10,0,0
Returning_Visitor,Nov,2259.047619,0,0,0,0.034693878,0.008163265,49,0,2,FALSE,2,0,8,1,0,0
Returning_Visitor,Nov,2636.138889,0,0,0,0.045777778,0.023333333,90,0,2,FALSE,2,0,1,2,0,0
Returning_Visitor,Mar,284.9,4,0,55,0.033333333,0.003333333,16,18.8649,1,FALSE,1,0,2,10,0,0
Returning_Visitor,Mar,633.4,9,0,311.9166667,0.017954545,0.002272727,40,0,2,FALSE,2,0,1,3,0,0
Returning_Visitor,Oct,3441.806667,7,0,73.9,0.010752688,0,58,0,2,FALSE,2,0,1,2,0,0
Returning_Visitor,May,0,0,2,0,0.133333333,0.066666667,1,0,2,FALSE,2,28,8,3,0.6,0
Returning_Visitor,Mar,1005.849206,1,1,29,0.007986111,0,24,0,1,FALSE,1,13.5,3,3,0,0
Returning_Visitor,May,895.8333333,6,0,40.16666667,0.073412698,0.057142857,41,0,2,FALSE,2,0,6,4,0,0
Returning_Visitor,May,472.6666667,0,0,0,0.100510511,0.075675676,36,0,3,FALSE,2,0,7,13,0.8,0
Returning_Visitor,Dec,460.8333333,0,0,0,0.025757576,0.027272727,11,0,3,TRUE,2,0,6,2,0,0
Returning_Visitor,Mar,672.5,2,0,44,0.025925926,0.005555556,16,0,2,TRUE,2,0,4,2,0,0
Returning_Visitor,Nov,4446.625,0,0,0,0.07047619,0.030952381,28,0,2,FALSE,5,0,1,3,0,0
Returning_Visitor,Nov,1443.641667,1,0,64.5,0.010784314,0,32,111.2629939,2,TRUE,2,0,1,2,0,1
New_Visitor,Nov,1051.166667,0,0,0,0.00952381,0,21,14.14084367,1,TRUE,8,0,2,6,0,1
New_Visitor,Dec,412.0833333,3,0,136.5,0.016666667,0,10,0,3,FALSE,3,0,3,2,0,0
Returning_Visitor,June,60.4,0,0,0,0.133333333,0.066666667,3,0,3,FALSE,2,0,2,1,0,0
Returning_Visitor,Mar,362,0,0,0,0.028571429,0,7,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,June,1728.866268,6,0,141.0583333,0.019059741,0,46,0,2,FALSE,2,0,7,4,0,0
New_Visitor,Oct,502.4533333,1,0,34.2,0.002564103,0,26,22.65617015,3,TRUE,2,0,6,2,0,1
Returning_Visitor,Dec,1931.512121,0,0,0,0.025128205,0,65,0,2,FALSE,2,0,3,2,0,0
Returning_Visitor,June,1463.48,1,0,50.4,0.015646259,0.004081633,49,24.68624612,2,FALSE,2,0,9,1,0,0
Returning_Visitor,Dec,1957.5,4,0,900.5,0.014117647,0,14,105.260972,1,FALSE,1,0,3,10,0,1
Returning_Visitor,Dec,991.5,1,5,8,0.031904762,0.014285714,36,0,1,FALSE,1,358.75,8,2,0,0
Returning_Visitor,Mar,1674,0,0,0,0.04,0,15,0,2,FALSE,2,0,4,1,0,0
Returning_Visitor,Nov,151.3,6,0,107.3666667,0.04,0.005555556,11,0,2,FALSE,2,0,1,3,0,0
Returning_Visitor,Nov,5947.97123,0,0,0,0.028333333,0.0125,96,0,2,TRUE,2,0,1,1,0,1
Returning_Visitor,Dec,2766.942172,3,2,159.1666667,0.028665325,0.002816901,69,5.931332852,2,FALSE,2,8,1,2,0,0
Returning_Visitor,Nov,2796.316667,1,0,18.25,0.019584736,0.005185185,82,0,2,FALSE,2,0,1,6,0,0
Returning_Visitor,May,1209.761905,0,0,0,0.007668232,0.002816901,73,0,2,TRUE,4,0,3,1,0,0
Returning_Visitor,Mar,1650.416667,0,0,0,0.003875969,0,43,0,2,TRUE,2,0,7,3,0,0
Returning_Visitor,Jul,0,0,0,0,0.2,0.2,3,0,1,FALSE,1,0,3,3,0,0
Returning_Visitor,Dec,553.8333333,1,0,32.75,0.024,0,24,8.958652232,2,FALSE,2,0,1,2,0,0
Returning_Visitor,Nov,301.3333333,0,2,0,0.088888889,0.033333333,16,0,2,FALSE,2,6.333333333,3,2,0,0
Returning_Visitor,May,625.308112,12,3,194.0362319,0.032461962,0.011627907,36,0,3,FALSE,2,61.5,1,1,0,0
Returning_Visitor,Nov,2793.733084,9,0,328.75,0.019205066,0.001949318,108,0,2,FALSE,2,0,1,3,0,1
Returning_Visitor,May,1356,0,0,0,0.035294118,0,17,0,4,FALSE,1,0,3,3,0.6,0
Returning_Visitor,Nov,4350.647321,1,0,0,0.023842532,0.012727273,77,14.38546841,2,FALSE,2,0,1,2,0,0
Returning_Visitor,May,769.5,1,4,41,0.042424242,0.024242424,28,19.38181818,2,FALSE,2,360,1,6,0,0
Returning_Visitor,Nov,737.75,3,0,365,0.008333333,0,6,0,1,FALSE,1,0,6,2,0,0
Returning_Visitor,Feb,0,0,0,0,0.2,0.2,1,0,3,FALSE,2,0,3,3,0,0
Returning_Visitor,Dec,3188.483333,3,0,86,0.031034483,0.017241379,27,0,2,FALSE,5,0,4,2,0,0
Returning_Visitor,Nov,1978.14881,2,1,55.375,0.016222222,0.001904762,29,0,3,FALSE,2,566,1,10,0,0
Returning_Visitor,Nov,2716.519048,1,0,21.25,0.037885297,0.006737589,92,23.7389113,2,TRUE,2,0,3,2,0,0
New_Visitor,May,1190.616667,9,1,381.8666667,0.011333333,0.004444444,38,2.967493333,2,FALSE,2,33,1,2,0,0
Returning_Visitor,Mar,224.1666667,2,0,28.66666667,0.023333333,0,12,44.73466667,3,FALSE,2,0,6,2,0,1
Returning_Visitor,May,1621.152083,8,1,462,0.023447941,0.007692308,63,0,3,FALSE,2,57,5,1,0,0
Returning_Visitor,Mar,1266.267677,3,1,228,0.037765568,0.002197802,23,0,2,FALSE,2,267.5,3,2,0,0
Other,Nov,0,0,0,0,0.2,0.2,1,0,3,FALSE,2,0,4,1,0,0
Returning_Visitor,Dec,159,0,0,0,0.033333333,0,3,0,1,FALSE,1,0,1,1,0,0
Returning_Visitor,Sep,630.3266667,2,0,30.2,0.023333333,0.006666667,29,0,2,FALSE,2,0,6,1,0,0
New_Visitor,May,472.9166667,2,0,180.5,0.018181818,0,12,0,1,FALSE,1,0,3,3,0,0
Returning_Visitor,Mar,1124.693074,8,1,72.25,0.036550087,0.022807018,51,0,2,FALSE,2,21.5,2,2,0,0
Returning_Visitor,May,3503.025,7,1,157.5,0.018193939,0.005142857,42,21.76475048,2,FALSE,2,23,1,2,0,0
Returning_Visitor,Nov,4389.887512,5,0,61.875,0.010151043,0.001183432,164,6.664239119,2,FALSE,2,0,1,2,0,1
Returning_Visitor,Dec,675.375,4,0,302,0.001333333,0,29,0,2,TRUE,2,0,1,6,0,0
Returning_Visitor,May,4175.75,0,0,0,0.106,0.048333333,40,0,2,TRUE,2,0,1,3,1,0
Returning_Visitor,Sep,267.8,4,0,117.8,0.04375,0.025,12,0,3,FALSE,2,0,3,13,0,0
Returning_Visitor,May,433.1333333,0,0,0,0.051960784,0.023529412,17,0,3,TRUE,2,0,4,4,1,0
Returning_Visitor,May,17,0,0,0,0.04,0,5,0,4,FALSE,2,0,3,1,0,0
Returning_Visitor,Dec,104,0,0,0,0.1,0,1,0,2,FALSE,6,0,4,1,0,0
Returning_Visitor,Nov,2300.891317,0,0,0,0.015730379,0,97,0,2,FALSE,2,0,1,2,0,0
Returning_Visitor,May,0,0,0,0,0.2,0.2,2,0,1,FALSE,8,0,2,1,0,0
Returning_Visitor,Nov,106.75,1,0,2,0.044444444,0.033333333,6,0,3,FALSE,2,0,3,3,0,0
Returning_Visitor,Dec,3891.214286,17,4,311.25,0.011184211,0.001973684,139,86.79082569,2,FALSE,2,428.547619,1,6,0,0
Returning_Visitor,May,356.1666667,0,0,0,0.012162162,0.002702703,37,0,2,FALSE,2,0,1,2,0.4,0
New_Visitor,Nov,131,0,0,0,0.033333333,0,3,0,1,FALSE,8,0,4,6,0,0
Returning_Visitor,May,1171.333333,3,0,91.75,0.018571429,0.003174603,20,0,3,TRUE,2,0,2,4,0,0
Returning_Visitor,Sep,5465.320175,0,0,0,0.06037786,0.033789954,72,0,2,FALSE,5,0,2,1,0,0
Returning_Visitor,May,517.5,0,0,0,0.1,0.025,5,0,1,FALSE,1,0,2,4,0,0
Returning_Visitor,May,352.0833333,0,0,0,0.022222222,0.014814815,27,0,3,FALSE,2,0,3,3,0,0
Returning_Visitor,Jul,19,0,0,0,0.066666667,0,3,0,2,FALSE,2,0,3,3,0,0
New_Visitor,Dec,86,0,0,0,0.025,0,4,0,2,TRUE,5,0,1,8,0,0
Returning_Visitor,Dec,1175.488095,0,0,0,0.021052632,0,20,0,3,FALSE,2,0,3,13,0,0
New_Visitor,Nov,35,0,0,0,0.05,0,2,0,2,FALSE,2,0,1,10,0,0
Returning_Visitor,May,674.247619,5,5,224.5833333,0.013043478,0.008695652,15,0,3,FALSE,2,84,4,2,0,0
Returning_Visitor,May,1900.896078,5,7,321.6666667,0.031932773,0.017156863,46,0,1,TRUE,1,460,3,1,1,0
Returning_Visitor,Mar,731,0,0,0,0.04375,0,8,0,2,FALSE,4,0,1,3,0,0
Returning_Visitor,May,128,0,0,0,0.057142857,0.028571429,7,0,3,FALSE,2,0,1,3,0.6,0
Returning_Visitor,Nov,0,0,0,0,0.2,0.2,3,0,2,FALSE,2,0,1,13,0,0
New_Visitor,May,654.5,7,3,51,0.007142857,0,21,0,2,FALSE,2,222,1,4,0,0
Returning_Visitor,May,316.5,2,0,108,0.040740741,0.033333333,8,0,3,TRUE,2,0,3,11,0,0
Returning_Visitor,Mar,1974.352381,9,5,215.2333333,0.018866213,0.004761905,35,15.32910159,2,FALSE,2,450,3,2,0,0
Returning_Visitor,Mar,2013.595238,5,2,134.9285714,0.014141414,0,31,8.482727273,2,FALSE,2,41,8,2,0,1
Returning_Visitor,Mar,461.5,3,1,72,0.023666667,0.01,38,0,2,FALSE,2,0,3,2,0,0
Returning_Visitor,Mar,2585.61835,6,0,99.60588235,0.00761877,0,83,6.871308983,2,FALSE,2,0,2,2,0,1
Returning_Visitor,May,1608.5,0,0,0,0.034210526,0.005263158,38,0,2,FALSE,2,0,5,1,0.6,0
Returning_Visitor,Oct,950.6666667,6,0,378.4666667,0.054444444,0.022222222,13,0,1,FALSE,1,0,1,3,0,0
Returning_Visitor,Dec,0,0,0,0,0.2,0.2,1,0,2,FALSE,2,0,6,13,0,0
Returning_Visitor,Jul,1590.42,0,0,0,0.021551724,0.010344828,58,1.023391581,3,FALSE,2,0,8,4,0,1
Returning_Visitor,Mar,12,0,0,0,0.066666667,0,3,0,2,FALSE,2,0,1,3,0,0
Returning_Visitor,Feb,577,0,0,0,0.027272727,0.018181818,11,0,2,FALSE,2,0,3,1,0.2,0
Returning_Visitor,May,1456.27381,5,0,262.5,0.018707483,0,45,13.53068367,2,FALSE,2,0,7,4,0,1
Returning_Visitor,Mar,1715.687897,6,4,148.8,0.027138047,0.010909091,29,0,2,FALSE,2,81.33333333,9,1,0,0
New_Visitor,May,154.5,0,0,0,0.01,0,10,0,2,FALSE,2,0,3,13,0.2,0
Returning_Visitor,Nov,5155.351132,7,0,172.0595238,0.031570985,0.006893004,104,8.805138964,2,FALSE,5,0,1,1,0,0
Returning_Visitor,May,1021,0,0,0,0.059895833,0.0265625,63,0,2,FALSE,2,0,1,3,0.8,0
Returning_Visitor,Sep,41.7,4,0,77.1,0.028571429,0,4,0,2,TRUE,2,0,4,6,0,0
Returning_Visitor,Nov,1441.910588,2,0,14,0.013932981,0.002469136,81,2.76959892,2,FALSE,2,0,3,2,0,0
Returning_Visitor,Nov,1933.423611,0,0,0,0.017355372,0.001818182,55,0,2,FALSE,2,0,1,2,0,0
Returning_Visitor,Dec,3556.516667,3,0,57,0.00968254,0,42,26.98362279,2,FALSE,4,0,3,1,0,0
Returning_Visitor,Nov,4875.106113,7,1,322.25,0.020025438,0.011806061,121,0,3,FALSE,2,0,1,13,0,0
Returning_Visitor,May,655.1666667,0,0,0,0.007692308,0,14,0,2,TRUE,2,0,7,4,0,0
Returning_Visitor,Mar,775.5,4,0,25.5,0.027915633,0.006451613,28,24.13073118,2,FALSE,2,0,4,2,0,0
Returning_Visitor,Sep,827.5333333,7,0,778.4,0.018181818,0,17,0,1,FALSE,2,0,6,2,0,0
Returning_Visitor,Mar,639,0,0,0,0.025,0,9,81.2475,1,TRUE,1,0,2,9,0,1
Returning_Visitor,May,975.9722222,2,0,65.5,0.016296296,0.001851852,53,75.30864691,2,FALSE,2,0,8,4,0,0
Returning_Visitor,Mar,64.75,4,0,159,0.014285714,0,3,0,1,FALSE,1,0,1,2,0,0
Returning_Visitor,Aug,1918.966667,0,1,0,0.022246642,0.01031746,62,0,2,FALSE,4,13.1,1,4,0,0
